id,win,assists,basicPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,deaths,detectorWardsPlaced,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorsLost,inhibitorTakedowns,itemsPurchased,killingSprees,kills,largestKillingSpree,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,summonerLevel,timeCCingOthers,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretsLost,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced
KR6197628842,0,55,354.0,31,6621.0,60911,38,19,65829,62435,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,0.0,0.0,134,8,34,17,3379,148372,26463,65916,192,521097,59526,84127,951,147,703700,90645,1120,152758,24372,1384,738,2714,1165,34226,4653,2710,3,25.0,207,21,35,82
KR6197628842,1,58,201.0,27,10315.0,79392,34,17,71597,66140,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,0.0,0.0,124,11,38,15,3205,393031,64384,28705,213,525662,62516,80312,1305,133,944862,129612,3714,113675,23855,0,835,947,1123,26164,2711,4653,4,15.0,247,19,46,95
KR6197695925,0,21,123.0,24,4389.0,8205,29,13,42935,41270,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,5.0,0.0,100,3,16,6,3107,187990,33720,37261,102,233233,27081,69592,1104,119,463145,64559,289,110900,18379,3301,565,1264,792,41920,3758,4041,1,40.0,92,17,12,49
KR6197695925,1,36,148.0,13,13898.0,100615,16,7,56174,52075,TOPJUNGLEMIDDLEBOTTOMUTILITY,1,0.0,3.0,93,8,29,14,4216,156495,35577,36473,242,472532,50485,54976,1214,86,661503,90107,0,95207,31662,353,564,880,434,32473,4042,3758,7,5.0,120,8,16,45
KR6197722949,0,9,15.0,5,20974.0,22432,44,0,57800,53950,InvalidInvalidInvalidInvalidInvalid,1,5.0,1.0,96,1,18,3,1142,165103,24262,58411,30,153650,33365,40619,1472,60,320437,58515,227,102010,5895,199,339,546,1009,1680,884,2975,6,40.0,51,0,0,41
KR6197722949,1,32,26.0,3,28366.0,73654,18,0,68040,60850,InvalidInvalidInvalidInvalidInvalid,1,5.0,5.0,80,11,44,20,1890,252217,58411,24425,56,218901,37695,46123,1283,80,479228,99084,0,71435,7161,0,411,1010,533,8106,2975,883,8,30.0,59,0,1,37
KR6197745273,0,30,45.0,2,26482.0,75864,31,0,62013,59145,InvalidInvalidInvalidInvalidInvalid,2,5.0,3.0,88,8,33,12,989,117832,39090,48756,69,290925,47108,29877,1172,105,431908,96044,0,80320,6949,89,348,1021,746,23145,9842,1683,7,35.0,69,0,5,46
KR6197745273,1,24,24.0,14,27178.0,30606,33,4,59220,56290,InvalidInvalidInvalidInvalidInvalid,1,10.0,1.0,103,6,31,9,1257,209889,48703,39385,59,172669,19614,58653,1693,62,395384,70004,0,107886,13706,1285,347,687,882,12821,1684,9841,7,35.0,55,4,9,19
KR6197757756,0,16,48.0,8,34118.0,39811,28,0,60289,56225,InvalidInvalidInvalidInvalidInvalid,1,10.0,1.0,91,4,17,9,1826,158153,36235,25994,97,308447,40566,61560,1937,75,473858,77788,1056,91633,7732,0,395,580,617,7251,983,4073,9,45.0,70,0,0,46
KR6197757756,1,31,23.0,5,32625.0,76427,17,0,61771,54025,InvalidInvalidInvalidInvalidInvalid,2,5.0,4.0,90,5,28,16,2313,128865,25568,36285,32,268313,48035,51311,1012,138,409074,77680,9412,88582,15876,514,390,1158,442,11892,4074,983,8,45.0,76,0,1,50
KR6197769284,0,26,13.0,8,12701.0,17910,25,0,49089,44535,InvalidInvalidInvalidInvalidInvalid,0,0.0,0.0,75,6,20,10,1396,188325,41428,22986,64,67558,9785,43837,1034,111,260766,52696,855,70717,4804,0,274,649,558,4880,1479,3890,3,25.0,64,0,2,36
KR6197769284,1,33,14.0,1,21168.0,44284,20,0,55030,47150,InvalidInvalidInvalidInvalidInvalid,0,0.0,0.0,68,5,25,14,1754,78367,22778,41484,43,271899,37211,22102,1450,53,361843,63884,0,65069,7124,0,332,528,411,11572,3892,1478,5,15.0,58,1,0,42
KR6197774831,0,70,18.0,3,4320.0,4320,44,0,65310,62325,InvalidInvalidInvalidInvalidInvalid,1,5.0,3.0,92,8,36,11,1669,122674,50275,38803,0,159872,48600,68826,1113,110,286183,102142,0,108896,12228,0,231,1084,1170,3632,3262,1263,2,20.0,4,0,0,0
KR6197774831,1,85,17.0,5,10066.0,10066,36,0,68881,61775,InvalidInvalidInvalidInvalidInvalid,1,5.0,3.0,88,12,44,14,1420,65779,38802,50276,0,227261,63360,52786,1064,81,294603,103429,13826,107327,27271,4044,238,474,916,1559,1264,4262,4,10.0,0,0,0,0
KR6197780803,0,20,40.0,23,15251.0,54053,37,7,51851,50275,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,10.0,0.0,115,6,21,13,2433,181936,24605,46683,179,388525,36546,62358,890,62,616705,69591,1814,115596,25126,767,630,996,1025,46240,8436,6550,4,45.0,141,10,21,50
KR6197780803,1,58,97.0,29,20110.0,66327,21,18,62775,55400,TOPJUNGLEMIDDLEBOTTOMUTILITY,2,0.0,6.0,115,7,37,28,3568,308593,45671,26753,162,320270,43194,57646,966,132,668841,94861,2908,93287,20911,534,629,1168,527,39972,5991,8880,9,20.0,134,20,14,58
KR6197809076,0,26,15.0,12,185.0,185,20,0,28831,26795,InvalidInvalidInvalidInvalidInvalid,0,0.0,0.0,47,4,11,6,1173,27618,7772,13132,0,37170,12692,21443,290,49,70405,22585,0,36196,5190,82,90,301,328,5614,2118,1615,0,5.0,1,0,0,0
KR6197809076,1,55,7.0,2,5108.0,5108,11,0,34585,27335,InvalidInvalidInvalidInvalidInvalid,0,0.0,0.0,37,5,20,12,1502,23848,13133,7771,0,63383,19858,14786,104,74,88851,34610,0,24678,5736,0,97,442,194,1616,1616,2116,1,0.0,3,0,0,0
KR6197820532,0,66,3.0,4,1546.0,1546,40,0,56735,52025,InvalidInvalidInvalidInvalidInvalid,0,10.0,0.0,75,6,26,11,1215,116181,36505,43216,0,124308,42241,56487,2104,139,242033,79899,2726,106065,20914,5148,211,1034,890,1541,1151,6357,0,20.0,0,0,0,0
KR6197820532,1,117,19.0,8,7743.0,7743,26,0,61977,51550,InvalidInvalidInvalidInvalidInvalid,2,0.0,9.0,70,8,39,20,1281,111683,43217,36505,0,177208,49875,45483,1436,133,298215,99213,6122,85142,20629,2022,226,966,594,9320,6118,3151,4,0.0,4,0,0,0
KR6197825404,0,48,11.0,0,5093.0,5093,41,0,47907,45450,InvalidInvalidInvalidInvalidInvalid,0,5.0,0.0,73,5,22,7,728,36177,11235,56128,0,109029,31721,18258,98,85,153438,44252,0,81931,10993,0,140,310,802,8228,1293,7539,2,20.0,0,0,0,0
KR6197825404,1,108,40.0,3,8518.0,8518,22,0,52321,45235,InvalidInvalidInvalidInvalidInvalid,1,0.0,2.0,51,11,41,20,1559,119589,56127,11233,0,40058,14696,39067,115,54,169390,78368,4471,51597,11394,3597,140,159,452,9735,7539,1294,4,10.0,0,0,0,0
KR6197832650,0,20,51.0,4,4500.0,5625,37,0,44661,43075,InvalidInvalidInvalidInvalidInvalid,0,0.0,0.0,73,3,17,7,1575,126537,20921,39094,36,102714,23866,36568,717,75,240141,49397,448,77471,4641,394,263,643,840,10887,4607,1803,1,35.0,47,0,1,34
KR6197832650,1,37,11.0,0,26403.0,58139,17,0,61262,52085,InvalidInvalidInvalidInvalidInvalid,0,0.0,0.0,75,5,37,22,1717,129594,39095,21004,80,274088,32451,34017,1717,48,410233,73355,544,59632,4244,0,360,611,433,6544,1804,4605,7,5.0,50,0,1,32
KR6197853813,0,11,72.0,21,1452.0,8255,35,9,32519,29958,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,5.0,0.0,85,1,8,2,2394,78164,15459,46904,83,196110,24139,33645,641,79,293546,41197,0,83367,9268,300,451,676,793,19266,1597,2812,0,30.0,103,12,10,42
KR6197853813,1,49,97.0,25,16129.0,59725,8,9,50989,46010,TOPJUNGLEMIDDLEBOTTOMUTILITY,1,0.0,3.0,92,7,35,25,2310,248456,45721,18613,167,179306,21786,45187,715,72,448552,70324,1221,65401,20809,3830,425,923,185,20786,2813,1596,6,0.0,105,11,14,40
KR6197854267,0,7,22.0,7,95.0,7845,23,0,28020,24285,InvalidInvalidInvalidInvalidInvalid,0,0.0,0.0,53,2,13,7,1172,70723,12561,21836,32,50427,10908,14544,1002,22,124125,24458,7,37960,3239,1,152,325,393,2972,985,1575,0,15.0,25,0,2,14
KR6197854267,1,25,12.0,3,13187.0,13738,16,1,38551,34860,InvalidInvalidInvalidInvalidInvalid,0,0.0,0.0,56,6,23,16,920,99943,21785,13090,15,84873,12360,18103,1265,72,186675,35724,1438,32182,2628,122,225,607,221,1855,1577,984,3,0.0,35,1,0,27
KR6197856464,0,63,8.0,14,2646.0,2646,39,0,46483,45200,InvalidInvalidInvalidInvalidInvalid,0,5.0,0.0,73,6,27,10,992,72108,29582,8299,0,91938,30397,62582,458,75,166264,60809,0,76147,6841,522,142,472,780,2216,827,5262,1,20.0,2,0,0,0
KR6197856464,1,87,13.0,4,10462.0,10462,27,0,52106,47700,InvalidInvalidInvalidInvalidInvalid,1,0.0,3.0,64,12,39,16,1084,13603,8300,29582,0,166006,58705,34536,648,59,186526,72270,2305,64949,6550,327,160,126,570,6913,5262,827,4,5.0,0,0,0,0
KR6197857521,0,96,97.0,5,7112.0,7112,59,0,84225,80150,InvalidInvalidInvalidInvalidInvalid,3,5.0,10.0,101,13,47,14,1368,181431,85354,66992,0,230326,60718,99461,1649,112,440139,166800,2701,199794,22934,0,313,788,1732,28381,20726,33338,3,20.0,0,0,0,0
KR6197857521,1,144,33.0,16,9222.0,9222,48,0,89519,79750,InvalidInvalidInvalidInvalidInvalid,1,15.0,4.0,116,14,59,19,1474,227104,66993,85353,0,296772,79835,71228,721,189,592326,179712,0,180311,48145,0,342,2578,1222,68448,32879,23725,4,15.0,0,0,0,0
KR6197863775,0,88,77.0,1,1372.0,1372,50,0,70729,72250,InvalidInvalidInvalidInvalidInvalid,0,10.0,0.0,88,9,39,10,1394,140520,47377,72237,0,217658,62476,56598,1283,139,385432,113596,312,138991,16304,4271,265,573,1350,27250,3737,10153,0,20.0,0,0,0,0
KR6197863775,1,100,24.0,8,8523.0,8523,39,0,74949,69283,InvalidInvalidInvalidInvalidInvalid,2,0.0,4.0,82,14,49,17,1585,142416,72237,47377,0,192602,49002,67229,1442,142,348521,131395,3051,121347,32797,10888,259,807,1064,13497,10153,6736,3,0.0,0,0,0,0
KR6197873103,0,83,43.0,4,5124.0,5124,44,0,66419,62305,InvalidInvalidInvalidInvalidInvalid,1,15.0,4.0,76,11,38,13,1113,112348,39472,47271,0,209022,55163,66333,101,187,332619,95977,3255,116381,15751,362,237,1420,1086,11247,1337,2773,2,20.0,5,0,0,0
KR6197873103,1,86,35.0,11,8776.0,8776,38,0,67295,63250,InvalidInvalidInvalidInvalidInvalid,3,5.0,10.0,95,10,44,15,1274,67716,47271,39472,0,191374,54266,59330,112,94,264594,104315,0,100144,13465,459,199,693,1008,5499,2774,1335,4,10.0,0,0,0,0
KR6197887087,0,133,20.0,9,6838.0,6838,60,0,84228,75700,InvalidInvalidInvalidInvalidInvalid,3,10.0,7.0,95,21,67,14,967,136982,65114,82561,0,281078,77400,79323,1408,96,420397,144608,0,174634,25345,649,287,585,1664,2335,2092,12744,2,20.0,0,0,0,0
KR6197887087,1,105,22.0,14,8790.0,8790,67,0,86917,83450,InvalidInvalidInvalidInvalidInvalid,2,15.0,4.0,114,12,60,20,1169,186672,82561,65114,0,278954,73973,92709,1138,51,491654,169768,0,160402,19333,0,326,516,1800,26024,13229,2575,4,10.0,0,0,0,0
KR6197890119,0,76,14.0,4,4197.0,4197,35,0,52984,49785,InvalidInvalidInvalidInvalidInvalid,0,5.0,0.0,63,8,35,12,1214,62259,35169,41761,0,132936,43882,35374,104,86,197987,81665,775,79895,8633,0,166,309,824,2787,2610,2755,2,20.0,0,0,0,0
KR6197890119,1,93,49.0,6,9920.0,9920,35,0,56689,45600,InvalidInvalidInvalidInvalidInvalid,1,0.0,4.0,67,9,34,14,1201,67686,41761,35169,0,142029,31256,51626,101,92,217213,75776,1918,92409,16075,8141,190,329,762,7493,2756,5611,4,10.0,0,0,0,0
KR6197897756,0,81,22.0,3,6514.0,6514,73,0,84564,81990,InvalidInvalidInvalidInvalidInvalid,0,5.0,0.0,113,11,57,12,935,300051,117710,111317,0,100329,36532,107046,1399,153,408907,160403,5551,232541,31359,0,295,664,1968,8523,6157,14172,3,20.0,0,0,0,0
KR6197897756,1,170,29.0,11,9646.0,9646,57,0,89031,90475,InvalidInvalidInvalidInvalidInvalid,1,0.0,2.0,112,21,73,18,1030,281000,111317,117710,0,259659,91716,44258,1384,280,554770,216360,0,168130,13366,0,338,1968,1728,14106,13321,6156,4,10.0,10,0,0,0
KR6197918474,0,72,5.0,9,2302.0,2302,49,0,52753,50950,InvalidInvalidInvalidInvalidInvalid,0,10.0,0.0,90,9,30,9,845,48507,22533,35311,0,164618,60189,60926,1406,173,224036,91795,0,104637,14761,968,167,600,996,10905,9066,8394,1,10.0,0,0,0,0
KR6197918474,1,110,18.0,11,7105.0,7105,30,0,59194,54500,InvalidInvalidInvalidInvalidInvalid,2,0.0,7.0,82,10,49,17,1167,76427,35310,22533,0,123205,55435,70926,984,111,210939,99145,0,103284,35082,1001,173,381,654,11302,8395,9820,2,5.0,0,0,0,0
KR6197919731,0,58,17.0,10,1246.0,1246,45,0,54806,53250,InvalidInvalidInvalidInvalidInvalid,0,5.0,0.0,78,6,28,8,1021,118911,48786,46223,0,100847,27929,50832,1018,130,226065,80602,0,100821,11182,395,194,961,1076,6304,3881,3761,0,20.0,0,0,0,0
KR6197919731,1,122,13.0,3,24260.0,24260,28,0,61636,51450,InvalidInvalidInvalidInvalidInvalid,1,0.0,4.0,73,11,45,17,1264,110109,46223,48786,0,125044,46993,35763,1215,167,258502,96981,6263,89435,17424,2153,195,1057,656,23345,3762,4881,4,0.0,0,0,0,0
KR6197939242,0,88,21.0,13,9404.0,9404,52,0,77881,74060,InvalidInvalidInvalidInvalidInvalid,1,10.0,4.0,104,11,38,12,1071,321657,122214,67022,0,95814,28027,90067,1184,110,434472,161771,1835,158891,17392,2388,327,1440,1408,16997,11525,1799,4,20.0,0,0,0,0
KR6197939242,1,130,28.0,6,10045.0,10045,38,0,85137,74100,InvalidInvalidInvalidInvalidInvalid,2,5.0,9.0,95,15,52,15,1699,162880,67021,122214,0,328134,84517,41754,959,145,506887,153306,5538,176785,82638,29727,312,976,1122,15869,1764,12812,4,20.0,0,0,0,0
KR6197948347,0,132,42.0,11,8741.0,8741,53,0,72393,66285,InvalidInvalidInvalidInvalidInvalid,1,10.0,1.0,98,12,49,12,1158,178845,88758,17221,0,172530,45463,133747,1616,69,368028,148723,10394,165136,34657,8308,250,311,1392,16650,14498,14161,3,20.0,0,0,0,0
KR6197948347,1,144,17.0,4,9472.0,9472,49,0,75389,66200,InvalidInvalidInvalidInvalidInvalid,2,5.0,5.0,99,14,53,14,951,41592,17224,88758,0,323144,124265,51294,1084,162,386010,155653,3284,154871,33472,522,238,665,1208,21273,14162,14814,4,15.0,0,0,0,0
KR6197963981,0,51,7.0,6,187.0,187,39,0,41717,37250,InvalidInvalidInvalidInvalidInvalid,0,5.0,0.0,65,7,23,10,903,17821,8992,31587,0,96583,36548,36920,1516,74,117039,46529,0,72404,7620,0,100,428,738,2631,986,3893,0,20.0,0,0,0,0
KR6197963981,1,104,21.0,6,8099.0,8099,23,0,49250,36650,InvalidInvalidInvalidInvalidInvalid,1,0.0,5.0,58,9,39,18,1181,81444,31588,8990,0,69457,35068,45908,1223,87,156829,70552,916,57889,13906,2205,130,793,378,5921,3893,2985,4,0.0,0,0,0,0
KR6197967518,0,60,11.0,10,654.0,654,41,0,49988,47060,InvalidInvalidInvalidInvalidInvalid,0,5.0,0.0,74,9,29,10,1080,77094,33926,26119,0,94455,32257,46033,1663,46,175010,68622,761,74809,5784,82,146,315,854,3458,2435,2651,0,20.0,0,0,0,0
KR6197967518,1,95,9.0,8,7876.0,7876,29,0,55490,47850,InvalidInvalidInvalidInvalidInvalid,1,0.0,1.0,69,13,41,13,1134,58496,26119,33925,0,128915,43793,42047,1521,90,192151,72567,984,79413,13916,268,168,768,648,4736,2653,3435,4,0.0,0,0,0,0
KR6198397575,0,40,6.0,5,0.0,0,47,0,46180,42100,InvalidInvalidInvalidInvalidInvalid,0,5.0,0.0,67,4,23,9,730,59483,25188,26810,0,75871,20493,58256,1126,53,140455,49636,0,86491,6994,772,123,336,980,5094,3950,1419,0,20.0,0,0,0,0
KR6198397575,1,110,10.0,5,7587.0,7587,23,0,53932,51000,InvalidInvalidInvalidInvalidInvalid,1,0.0,3.0,58,14,47,21,1373,53994,26810,25189,0,113495,51762,27821,1177,101,169003,79997,2402,56996,8837,0,131,408,516,1511,1421,3982,4,0.0,0,0,0,0
KR6198511670,0,12,52.0,14,2734.0,11991,30,4,32932,30525,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,10.0,0.0,78,3,9,5,2083,111599,27008,27205,81,164580,22042,49960,1917,65,298428,51022,0,80411,11026,479,441,436,702,22244,1966,3241,1,45.0,68,5,5,33
KR6198511670,1,33,117.0,10,21743.0,53141,9,4,47479,41650,MIDDLEJUNGLETOPBOTTOMUTILITY,2,0.0,8.0,82,6,30,24,3264,148268,26209,28998,145,287064,37994,41120,1415,71,464259,67448,0,72506,21231,1683,496,496,201,28923,3242,2384,8,5.0,77,6,9,31
KR6198552066,0,6,116.0,18,1453.0,11906,30,5,32659,31290,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,10.0,0.0,79,1,8,2,2202,157364,20289,14022,98,174812,13315,55559,814,60,348801,40046,708,77694,9869,0,454,942,715,16621,6439,8108,0,40.0,76,6,12,43
KR6198552066,1,34,111.0,22,16810.0,48619,8,14,50990,47810,TOPJUNGLEMIDDLEBOTTOMUTILITY,2,0.0,3.0,90,6,30,27,1312,83766,12281,21775,168,388835,44663,40718,1448,84,494159,61064,960,65096,18935,440,556,1034,170,21555,4115,2601,7,0.0,138,15,17,60
KR6198593762,0,35,129.0,14,16686.0,38941,44,8,57636,56105,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,5.0,0.0,111,7,27,10,2240,193254,41011,34469,167,420090,42428,99811,952,92,654774,87146,2184,140543,27724,897,674,1268,1272,41425,3703,6256,6,35.0,171,8,23,64
KR6198593762,1,53,169.0,21,16060.0,82157,27,13,63497,59980,TOPJUNGLEMIDDLEBOTTOMUTILITY,1,0.0,4.0,107,8,44,24,2427,193712,32999,43626,161,461589,76257,68920,1418,131,686868,113767,2172,114569,29580,844,588,1480,724,31561,4506,2017,7,30.0,163,13,13,75
KR6198602483,0,10,43.0,12,3669.0,15255,27,7,29394,26750,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,0.0,0.0,64,3,8,4,2165,54704,11454,23534,88,164543,18208,32652,657,32,239579,32190,236,60126,9276,1433,341,455,552,20327,2522,3934,1,25.0,56,7,8,31
KR6198602483,1,27,93.0,24,13084.0,43391,8,9,39290,33093,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,0.0,0.0,79,4,27,24,3242,143863,22972,12465,90,178638,22481,32218,513,67,354860,49393,793,47210,10788,81,451,406,161,32357,3936,2521,5,5.0,89,13,12,38
KR6198645153,0,21,150.0,25,1985.0,17540,27,7,33547,31160,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,5.0,0.0,89,3,13,9,2759,158389,30511,15522,92,122702,8996,53086,996,81,304853,46916,2731,79822,8381,478,423,761,710,23759,7405,11208,0,40.0,91,9,12,41
KR6198645153,1,48,86.0,23,20489.0,63530,13,11,47388,41850,TOPJUNGLEMIDDLEBOTTOMUTILITY,1,0.0,5.0,91,7,27,13,2503,128727,15075,32468,127,251656,42297,27863,984,89,436941,66753,3438,66941,20686,516,435,1126,322,56553,9378,6606,8,0.0,103,13,10,44
KR6198658217,0,40,115.0,26,6863.0,41939,51,18,61893,56633,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,15.0,0.0,117,7,25,10,3008,84672,20953,50259,182,606981,68754,88449,1418,86,747890,100193,0,143662,25951,0,722,1088,1433,56231,10480,4950,2,55.0,214,18,41,101
KR6198658217,1,72,250.0,27,21692.0,95884,25,14,75303,66460,TOPJUNGLEMIDDLEUTILITYBOTTOM,3,0.0,5.0,125,14,51,23,3349,356078,48479,23041,199,373424,62246,92669,1276,177,768765,115650,1115,127538,33621,956,718,2245,786,39260,4921,11824,11,10.0,208,18,54,79
KR6198714119,0,39,173.0,47,14603.0,54155,36,29,67154,62463,TOPJUNGLEMIDDLEBOTTOMUTILITY,1,15.0,1.0,145,5,26,15,3878,137977,34836,48945,259,588636,53664,78142,1158,150,853768,107061,1433,134817,20135,526,727,908,1333,127154,18556,7725,7,55.0,225,34,45,77
KR6198714119,1,62,180.0,34,28669.0,107567,26,19,75515,72225,TOPJUNGLEMIDDLEBOTTOMUTILITY,3,5.0,8.0,132,6,36,24,4867,334606,47249,38712,177,503620,48761,84307,1189,200,880636,102949,5061,144021,38832,3081,784,1827,660,42404,6933,21000,11,35.0,246,23,36,94
KR6198730244,0,13,65.0,15,1157.0,9076,30,7,34544,33733,TOPJUNGLEMIDDLEUTILITYBOTTOM,0,0.0,0.0,91,3,15,8,2322,53852,14634,27611,78,213935,21346,48187,1446,76,308242,41203,522,79493,11518,2236,446,360,592,40452,5218,3690,0,35.0,58,11,9,34
KR6198730244,1,36,145.0,17,18034.0,62680,15,6,48167,41701,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,0.0,0.0,91,9,30,15,1659,120475,26682,14928,130,282000,37471,42742,1501,42,441625,67848,0,62893,15945,2348,494,604,339,39143,3691,5218,7,0.0,80,8,14,30
KR6198781731,0,26,120.0,12,4524.0,26286,42,9,40629,37460,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,5.0,0.0,86,4,18,8,1980,105977,15389,28436,108,228926,37930,63233,955,141,360179,56952,118,98770,15628,1806,496,788,992,25272,3629,7095,2,35.0,80,9,6,36
KR6198781731,1,60,116.0,18,18285.0,48046,19,7,51581,46775,TOPJUNGLEMIDDLEBOTTOMUTILITY,1,0.0,4.0,90,8,42,21,2000,125148,27055,16249,111,297272,47307,54258,1180,109,466093,81309,256,74138,14826,1091,534,800,340,43669,6943,3628,6,10.0,80,9,11,41
KR6198804019,0,26,78.0,13,603.0,4180,35,2,30052,28225,TOPJUNGLEMIDDLEUTILITYBOTTOM,0,5.0,0.0,72,1,15,4,1554,96800,22927,22479,65,100310,16024,60860,1191,86,208442,39708,0,84010,7418,736,285,745,747,11328,756,665,0,30.0,31,5,2,23
KR6198804019,1,42,40.0,21,16012.0,39614,15,5,44756,40860,TOPJUNGLEMIDDLEBOTTOMUTILITY,1,0.0,2.0,91,9,35,16,2928,48505,21465,23436,117,283613,52446,37870,1021,112,352535,74580,674,62063,13697,1758,396,1269,398,20415,667,756,6,0.0,69,26,5,25
KR6198842052,0,29,81.0,28,3616.0,15596,41,13,42808,40930,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,10.0,0.0,113,4,22,5,1897,172035,31657,49366,88,220844,36402,54570,1240,86,424618,72310,0,109693,14180,725,509,863,974,31735,4246,5753,0,45.0,103,14,19,42
KR6198842052,1,59,147.0,17,15841.0,69254,22,11,58608,53005,TOPJUNGLEMIDDLEBOTTOMUTILITY,2,0.0,7.0,102,10,41,17,2578,214766,48203,33288,179,293729,38824,63204,1030,117,561118,92786,1141,100742,20235,0,522,2098,560,52620,5753,4245,9,0.0,136,11,17,49
KR6198851886,0,9,10.0,4,4932.0,4932,28,0,28651,25600,InvalidInvalidInvalidInvalidInvalid,0,0.0,0.0,51,2,10,2,1086,76919,21791,32331,4,55251,17665,24230,1191,99,132590,39856,1324,56950,5023,186,164,1028,513,416,398,385,0,0.0,19,0,0,14
KR6198851886,1,41,15.0,8,6965.0,6965,10,0,35314,31720,InvalidInvalidInvalidInvalidInvalid,0,0.0,0.0,64,4,28,25,907,107114,32332,21838,20,50025,17703,26776,1143,154,157222,50075,1558,48667,15805,5138,156,1107,171,80,36,50,0,0.0,30,0,0,19
KR6198876704,0,61,45.0,13,25652.0,84130,46,1,88879,99745,InvalidInvalidInvalidInvalidInvalid,1,10.0,1.0,134,12,51,15,1367,467839,126970,48062,101,164026,30584,111255,1312,223,641431,162210,3119,165081,8640,298,497,2107,1508,9563,4654,5758,7,35.0,108,1,8,60
KR6198876704,1,62,49.0,9,18003.0,96339,52,0,92306,81213,InvalidInvalidInvalidInvalidInvalid,2,5.0,2.0,115,9,46,23,1862,163098,47787,128411,105,477983,101382,53075,1191,102,661560,154932,0,186146,28331,0,450,578,1625,20473,5758,4653,7,35.0,104,0,3,69
KR6198903334,0,63,147.0,25,6971.0,26612,58,5,72804,68855,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,15.0,0.0,140,5,36,16,2106,257082,53111,84685,169,546512,71494,107208,1219,207,881638,137372,1758,207786,35597,0,739,2024,1817,78039,12764,15889,3,45.0,135,8,22,57
KR6198903334,1,118,212.0,28,13337.0,111296,37,11,80655,76265,TOPJUNGLEMIDDLEBOTTOMUTILITY,3,0.0,7.0,139,14,58,19,3686,339675,83654,57440,213,437254,76911,101097,721,169,858650,174819,3306,171320,41006,1455,679,1076,1331,81716,14248,12777,7,20.0,214,16,21,79
KR6198933293,0,19,75.0,17,126.0,4389,27,6,32337,31050,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,15.0,0.0,80,2,11,4,1881,103320,11501,27879,78,189362,20810,45341,1366,68,301216,34494,1965,77206,11857,3191,397,503,566,8530,2181,3984,0,55.0,52,9,10,28
KR6198933293,1,28,147.0,23,28346.0,64881,11,12,46433,40608,TOPJUNGLEMIDDLEBOTTOMUTILITY,3,0.0,10.0,90,6,27,15,3212,149604,26941,12725,118,249887,34018,40960,1496,79,442795,64947,1088,55870,15620,290,512,841,233,43298,3986,2180,11,0.0,98,15,14,42
KR6198963555,0,28,9.0,6,0.0,0,36,0,45548,43493,InvalidInvalidInvalidInvalidInvalid,0,0.0,0.0,67,1,16,2,1033,126399,40404,46404,0,46196,9101,22227,1267,80,175315,51767,2554,70893,4918,0,168,688,698,2716,2256,2260,0,5.0,0,0,0,0
KR6198963555,1,74,4.0,7,4555.0,4555,16,0,50684,38185,InvalidInvalidInvalidInvalidInvalid,0,0.0,0.0,45,10,36,20,1255,97886,46403,40405,0,88158,18872,12446,1436,78,194054,67401,0,54973,18367,1600,196,636,309,8007,2122,2117,1,0.0,2,0,0,0
KR6198980090,0,46,143.0,32,10170.0,76627,42,18,77850,88600,TOPJUNGLEMIDDLEBOTTOMUTILITY,0,5.0,0.0,146,9,44,23,3444,190151,49996,52024,256,698989,82340,115866,1205,63,938154,139009,2407,186595,53803,7533,756,991,1417,49011,6669,18700,4,35.0,194,22,29,65
KR6198980090,1,62,133.0,31,17518.0,68743,44,23,77821,71325,TOPJUNGLEMIDDLEBOTTOMUTILITY,1,0.0,5.0,136,10,42,15,3262,357094,48822,51745,208,467551,70976,108746,994,176,887516,137816,788,167170,28237,2938,765,1885,1659,62868,18011,6674,6,20.0,221,23,18,85
